日期,股票代码,名称,收盘价,最高价,最低价
2013-07-26,'002304,洋河股份,50.02,50.5,49.6
2013-07-25,'002304,洋河股份,50.86,52.0,49.12
2013-07-24,'002304,洋河股份,49.77,50.89,48.98
2013-07-23,'002304,洋河股份,50.5,51.08,49.73
2013-07-22,'002304,洋河股份,49.57,50.19,48.88
2013-07-19,'002304,洋河股份,49.9,51.89,49.9
2013-07-18,'002304,洋河股份,51.61,52.4,51.5
2013-07-17,'002304,洋河股份,51.9,52.84,51.81
2013-07-16,'002304,洋河股份,52.98,53.55,51.4
2013-07-15,'002304,洋河股份,51.8,52.37,51.1
2013-07-12,'002304,洋河股份,51.82,53.28,51.75
2013-07-11,'002304,洋河股份,53.47,54.07,51.11
2013-07-10,'002304,洋河股份,51.48,51.52,49.71
2013-07-09,'002304,洋河股份,50.17,51.27,50.08
2013-07-08,'002304,洋河股份,50.89,52.57,50.88
2013-07-05,'002304,洋河股份,53.22,54.1,52.89
2013-07-04,'002304,洋河股份,53.0,54.2,52.68
2013-07-03,'002304,洋河股份,53.28,54.7,53.01
2013-07-02,'002304,洋河股份,54.17,55.29,52.5
2013-07-01,'002304,洋河股份,53.22,54.46,52.39
2013-06-28,'002304,洋河股份,54.3,55.73,53.5
2013-06-27,'002304,洋河股份,54.0,56.94,54.0
2013-06-26,'002304,洋河股份,56.63,57.2,55.06
2013-06-25,'002304,洋河股份,57.14,58.44,51.7
2013-06-24,'002304,洋河股份,56.93,60.19,56.5
2013-06-21,'002304,洋河股份,59.88,60.07,56.67
2013-06-20,'002304,洋河股份,57.99,59.95,57.99
2013-06-19,'002304,洋河股份,58.75,59.2,55.21
2013-06-18,'002304,洋河股份,56.18,56.3,55.22
2013-06-17,'002304,洋河股份,55.41,57.19,55.0
2013-06-14,'002304,洋河股份,56.85,57.25,56.4
2013-06-13,'002304,洋河股份,56.6,58.52,55.51
2013-06-07,'002304,洋河股份,59.38,62.34,59.31
2013-06-06,'002304,洋河股份,63.98,64.87,63.08
2013-06-05,'002304,洋河股份,63.65,63.86,61.9
2013-06-04,'002304,洋河股份,63.71,65.6,63.69
2013-06-03,'002304,洋河股份,65.27,65.84,64.91
2013-05-31,'002304,洋河股份,64.84,66.39,64.81
2013-05-30,'002304,洋河股份,65.16,65.91,64.24
2013-05-29,'002304,洋河股份,66.0,67.0,65.49
2013-05-28,'002304,洋河股份,66.3,66.6,63.5
2013-05-27,'002304,洋河股份,62.85,63.2,62.15
2013-05-24,'002304,洋河股份,63.16,64.37,62.4
2013-05-23,'002304,洋河股份,63.58,65.62,63.51
2013-05-22,'002304,洋河股份,64.55,65.22,62.95
2013-05-21,'002304,洋河股份,63.22,63.49,62.26
2013-05-20,'002304,洋河股份,63.42,63.92,62.08
2013-05-17,'002304,洋河股份,61.96,62.11,60.55
2013-05-16,'002304,洋河股份,60.35,60.66,58.65
2013-05-15,'002304,洋河股份,59.46,60.09,58.1
2013-05-14,'002304,洋河股份,58.74,60.93,58.63
2013-05-13,'002304,洋河股份,61.03,61.92,59.99
2013-05-10,'002304,洋河股份,60.79,61.58,60.01
2013-05-09,'002304,洋河股份,60.55,60.95,58.93
2013-05-08,'002304,洋河股份,58.98,59.67,58.3
2013-05-07,'002304,洋河股份,59.48,59.69,57.0
2013-05-06,'002304,洋河股份,57.28,57.38,56.0
2013-05-03,'002304,洋河股份,55.85,56.68,55.38
2013-05-02,'002304,洋河股份,55.48,57.97,55.38
2013-04-26,'002304,洋河股份,58.38,62.3,58.38
2013-04-25,'002304,洋河股份,61.8,62.74,61.7
2013-04-24,'002304,洋河股份,62.74,63.17,61.38
2013-04-23,'002304,洋河股份,62.27,63.4,61.61
2013-04-22,'002304,洋河股份,61.07,62.55,60.95
2013-04-19,'002304,洋河股份,61.82,62.09,60.13
2013-04-18,'002304,洋河股份,60.12,60.99,60.01
2013-04-17,'002304,洋河股份,60.72,61.27,59.5
2013-04-16,'002304,洋河股份,59.75,60.19,58.6
2013-04-15,'002304,洋河股份,60.63,62.35,60.22
2013-04-12,'002304,洋河股份,62.46,63.78,61.46
2013-04-11,'002304,洋河股份,61.7,63.14,61.68
2013-04-10,'002304,洋河股份,63.35,64.6,60.7
2013-04-09,'002304,洋河股份,60.96,61.78,60.72
2013-04-08,'002304,洋河股份,61.51,61.83,59.52
2013-04-03,'002304,洋河股份,61.05,62.01,60.6
2013-04-02,'002304,洋河股份,61.2,61.89,60.03
2013-04-01,'002304,洋河股份,60.61,62.4,60.5
2013-03-29,'002304,洋河股份,62.37,64.3,61.8
2013-03-28,'002304,洋河股份,64.08,64.33,61.35
2013-03-27,'002304,洋河股份,62.86,67.0,62.72
2013-03-26,'002304,洋河股份,66.89,67.7,66.45
2013-03-25,'002304,洋河股份,67.15,67.7,66.42
2013-03-22,'002304,洋河股份,67.29,68.2,66.68
2013-03-21,'002304,洋河股份,66.99,68.5,66.66
2013-03-20,'002304,洋河股份,67.83,68.34,65.51
2013-03-19,'002304,洋河股份,66.13,68.39,65.28
2013-03-18,'002304,洋河股份,68.0,70.7,67.95
2013-03-15,'002304,洋河股份,71.4,73.27,68.88
2013-03-14,'002304,洋河股份,73.76,77.0,73.67
2013-03-13,'002304,洋河股份,76.82,77.25,75.93
2013-03-12,'002304,洋河股份,76.14,78.61,75.6
2013-03-11,'002304,洋河股份,77.98,79.56,77.88
2013-03-08,'002304,洋河股份,79.91,82.04,79.88
2013-03-07,'002304,洋河股份,81.2,83.0,79.79
2013-03-06,'002304,洋河股份,79.76,79.76,77.7
2013-03-05,'002304,洋河股份,78.75,79.75,78.3
2013-03-04,'002304,洋河股份,78.24,79.8,78.01
2013-03-01,'002304,洋河股份,78.7,79.85,77.8
2013-02-28,'002304,洋河股份,78.8,80.5,77.51
2013-02-27,'002304,洋河股份,80.1,81.3,79.4
2013-02-26,'002304,洋河股份,80.24,84.28,79.8
2013-02-25,'002304,洋河股份,82.49,85.02,82.0
2013-02-22,'002304,洋河股份,85.0,85.75,80.99
2013-02-21,'002304,洋河股份,80.69,82.8,78.58
2013-02-20,'002304,洋河股份,79.63,80.55,78.56
2013-02-19,'002304,洋河股份,79.57,80.68,78.51
2013-02-18,'002304,洋河股份,79.07,82.97,79.07
2013-02-08,'002304,洋河股份,82.74,84.0,82.65
2013-02-07,'002304,洋河股份,83.25,84.25,80.79
2013-02-06,'002304,洋河股份,82.36,84.21,81.88
2013-02-05,'002304,洋河股份,83.35,83.35,76.76
2013-02-04,'002304,洋河股份,77.4,79.75,77.3
2013-02-01,'002304,洋河股份,78.92,80.1,77.77
2013-01-31,'002304,洋河股份,78.75,81.17,78.5
2013-01-30,'002304,洋河股份,81.13,83.0,80.51
2013-01-29,'002304,洋河股份,81.79,82.21,76.76
2013-01-28,'002304,洋河股份,80.39,85.65,80.1
2013-01-25,'002304,洋河股份,86.02,88.61,85.85
2013-01-24,'002304,洋河股份,89.6,92.0,89.0
2013-01-23,'002304,洋河股份,91.83,92.39,89.92
2013-01-22,'002304,洋河股份,92.4,93.7,89.41
2013-01-21,'002304,洋河股份,94.39,97.85,94.3
2013-01-18,'002304,洋河股份,97.82,99.5,96.0
2013-01-17,'002304,洋河股份,98.18,100.65,98.0
2013-01-16,'002304,洋河股份,98.5,100.52,98.1
2013-01-15,'002304,洋河股份,101.19,102.9,99.98
2013-01-14,'002304,洋河股份,101.68,102.13,97.51
2013-01-11,'002304,洋河股份,100.44,103.25,99.8
2013-01-10,'002304,洋河股份,102.35,105.28,101.99
2013-01-09,'002304,洋河股份,102.94,104.28,96.3
2013-01-08,'002304,洋河股份,95.8,95.8,90.5
2013-01-07,'002304,洋河股份,90.8,92.7,90.0
2013-01-04,'002304,洋河股份,93.01,93.77,90.51
2012-12-31,'002304,洋河股份,93.37,94.4,91.89
2012-12-28,'002304,洋河股份,93.77,94.25,91.8
2012-12-27,'002304,洋河股份,92.19,92.78,88.92
2012-12-26,'002304,洋河股份,90.01,90.06,88.35
2012-12-25,'002304,洋河股份,88.4,89.97,86.44
2012-12-24,'002304,洋河股份,87.43,92.08,87.4
2012-12-21,'002304,洋河股份,92.0,94.3,91.89
2012-12-20,'002304,洋河股份,93.96,96.2,93.1
2012-12-19,'002304,洋河股份,96.42,97.15,94.01
2012-12-18,'002304,洋河股份,94.72,96.0,92.8
2012-12-17,'002304,洋河股份,93.98,96.5,89.72
2012-12-14,'002304,洋河股份,91.4,93.3,90.9
2012-12-13,'002304,洋河股份,91.04,93.38,88.93
2012-12-12,'002304,洋河股份,90.5,91.38,88.48
2012-12-11,'002304,洋河股份,90.33,92.6,89.49
2012-12-10,'002304,洋河股份,90.79,91.47,85.5
2012-12-07,'002304,洋河股份,91.2,91.82,89.0
2012-12-06,'002304,洋河股份,90.15,93.4,87.3
2012-12-05,'002304,洋河股份,93.53,95.21,89.99
2012-12-04,'002304,洋河股份,93.54,94.1,88.0
2012-12-03,'002304,洋河股份,91.79,99.72,90.01
2012-11-30,'002304,洋河股份,99.8,100.25,96.44
2012-11-29,'002304,洋河股份,97.0,98.57,95.97
2012-11-28,'002304,洋河股份,96.05,98.82,95.02
2012-11-27,'002304,洋河股份,96.52,96.6,94.2
2012-11-26,'002304,洋河股份,94.91,99.28,94.5
2012-11-23,'002304,洋河股份,97.97,100.0,94.81
2012-11-22,'002304,洋河股份,96.0,97.48,91.46
2012-11-21,'002304,洋河股份,99.42,101.67,97.24
2012-11-20,'002304,洋河股份,100.62,103.28,99.0
2012-11-19,'002304,洋河股份,102.0,107.22,96.89
2012-11-16,'002304,洋河股份,107.65,108.86,105.51
2012-11-15,'002304,洋河股份,108.71,110.52,107.3
2012-11-14,'002304,洋河股份,109.43,109.7,107.05
2012-11-13,'002304,洋河股份,108.36,108.99,104.6
2012-11-12,'002304,洋河股份,108.75,114.0,107.02
2012-11-09,'002304,洋河股份,113.5,115.98,113.46
2012-11-08,'002304,洋河股份,115.39,116.88,114.46
2012-11-07,'002304,洋河股份,115.96,117.3,115.96
2012-11-06,'002304,洋河股份,116.25,119.85,116.05
2012-11-05,'002304,洋河股份,119.76,120.98,118.5
2012-11-02,'002304,洋河股份,119.01,120.87,118.9
2012-11-01,'002304,洋河股份,120.08,121.0,118.05
2012-10-31,'002304,洋河股份,118.04,119.89,117.95
2012-10-30,'002304,洋河股份,119.8,121.29,118.51
2012-10-29,'002304,洋河股份,120.68,121.19,117.5
2012-10-26,'002304,洋河股份,120.14,124.33,119.4
2012-10-25,'002304,洋河股份,123.56,123.98,122.02
2012-10-24,'002304,洋河股份,121.88,122.96,121.0
2012-10-23,'002304,洋河股份,122.33,127.0,121.93
2012-10-22,'002304,洋河股份,127.22,129.9,125.3
2012-10-19,'002304,洋河股份,129.31,134.39,128.8
2012-10-18,'002304,洋河股份,0.0,0.0,0.0
2012-10-17,'002304,洋河股份,128.0,129.05,127.33
2012-10-16,'002304,洋河股份,128.79,130.98,125.01
2012-10-15,'002304,洋河股份,126.98,128.5,125.0
2012-10-12,'002304,洋河股份,125.65,127.2,123.58
2012-10-11,'002304,洋河股份,124.52,127.28,123.5
2012-10-10,'002304,洋河股份,125.29,125.97,122.22
2012-10-09,'002304,洋河股份,122.22,123.98,120.01
2012-10-08,'002304,洋河股份,119.7,125.48,119.0
2012-09-28,'002304,洋河股份,125.0,125.45,120.25
2012-09-27,'002304,洋河股份,122.0,123.66,117.54
2012-09-26,'002304,洋河股份,118.6,121.6,118.38
2012-09-25,'002304,洋河股份,118.38,119.4,114.0
2012-09-24,'002304,洋河股份,114.0,115.48,112.0
2012-09-21,'002304,洋河股份,113.88,114.49,112.0
2012-09-20,'002304,洋河股份,113.0,115.0,113.0
2012-09-19,'002304,洋河股份,117.2,120.76,112.5
2012-09-18,'002304,洋河股份,120.48,124.65,119.88
2012-09-17,'002304,洋河股份,124.71,126.58,124.67
2012-09-14,'002304,洋河股份,126.0,126.6,122.7
2012-09-13,'002304,洋河股份,124.5,126.39,124.4
2012-09-12,'002304,洋河股份,126.1,127.27,125.5
2012-09-11,'002304,洋河股份,125.6,125.69,124.05
2012-09-10,'002304,洋河股份,126.0,127.2,124.7
2012-09-07,'002304,洋河股份,126.33,128.8,121.51
2012-09-06,'002304,洋河股份,120.53,123.48,119.99
2012-09-05,'002304,洋河股份,122.1,124.3,121.0
2012-09-04,'002304,洋河股份,123.7,127.7,123.57
2012-09-03,'002304,洋河股份,126.55,127.2,122.8
2012-08-31,'002304,洋河股份,121.99,122.22,119.8
2012-08-30,'002304,洋河股份,120.59,122.77,119.75
2012-08-29,'002304,洋河股份,122.7,125.45,122.22
2012-08-28,'002304,洋河股份,125.6,128.82,124.75
2012-08-27,'002304,洋河股份,127.99,128.15,126.2
2012-08-24,'002304,洋河股份,127.08,128.6,125.2
2012-08-23,'002304,洋河股份,126.2,132.1,124.02
2012-08-22,'002304,洋河股份,131.99,135.6,130.25
2012-08-21,'002304,洋河股份,134.99,136.5,133.52
2012-08-20,'002304,洋河股份,134.0,135.5,131.2
2012-08-17,'002304,洋河股份,133.5,140.99,130.0
2012-08-16,'002304,洋河股份,140.67,144.49,140.22
2012-08-15,'002304,洋河股份,144.0,145.78,143.5
2012-08-14,'002304,洋河股份,145.55,146.58,144.0
2012-08-13,'002304,洋河股份,145.3,145.79,143.4
2012-08-10,'002304,洋河股份,143.4,147.13,143.1
2012-08-09,'002304,洋河股份,147.96,148.1,141.92
2012-08-08,'002304,洋河股份,142.01,143.19,141.92
2012-08-07,'002304,洋河股份,142.55,144.5,141.6
2012-08-06,'002304,洋河股份,142.6,143.0,140.22
2012-08-03,'002304,洋河股份,141.1,141.9,138.85
2012-08-02,'002304,洋河股份,138.9,142.39,138.0
2012-08-01,'002304,洋河股份,141.92,143.3,140.4
2012-07-31,'002304,洋河股份,141.6,144.0,140.6
2012-07-30,'002304,洋河股份,140.6,144.6,140.6
2012-07-27,'002304,洋河股份,142.9,144.42,142.4
2012-07-26,'002304,洋河股份,143.6,146.7,143.6
2012-07-25,'002304,洋河股份,146.44,146.68,144.9
2012-07-24,'002304,洋河股份,145.11,145.95,139.8
2012-07-23,'002304,洋河股份,140.0,142.6,139.9
2012-07-20,'002304,洋河股份,142.0,145.2,141.5
2012-07-19,'002304,洋河股份,144.11,145.38,142.82
2012-07-18,'002304,洋河股份,144.2,148.63,143.18
2012-07-17,'002304,洋河股份,148.63,153.28,148.44
2012-07-16,'002304,洋河股份,153.49,156.48,151.55
2012-07-13,'002304,洋河股份,152.7,154.9,150.05
2012-07-12,'002304,洋河股份,151.3,155.2,149.99
2012-07-11,'002304,洋河股份,150.85,151.89,142.1
2012-07-10,'002304,洋河股份,146.5,149.94,144.5
2012-07-09,'002304,洋河股份,146.33,151.92,146.15
2012-07-06,'002304,洋河股份,149.0,149.5,141.69
2012-07-05,'002304,洋河股份,141.18,141.39,138.68
2012-07-04,'002304,洋河股份,140.15,143.0,139.4
2012-07-03,'002304,洋河股份,141.4,141.7,137.99
2012-07-02,'002304,洋河股份,137.99,139.59,132.0
2012-06-29,'002304,洋河股份,134.55,135.99,133.4
2012-06-28,'002304,洋河股份,133.71,134.98,133.3
2012-06-27,'002304,洋河股份,133.3,136.46,130.51
2012-06-26,'002304,洋河股份,131.2,136.89,129.9
2012-06-25,'002304,洋河股份,135.7,138.5,135.11
2012-06-21,'002304,洋河股份,136.21,139.38,134.6
2012-06-20,'002304,洋河股份,138.98,139.5,138.2
2012-06-19,'002304,洋河股份,138.65,140.99,137.55
2012-06-18,'002304,洋河股份,140.32,141.7,138.35
2012-06-15,'002304,洋河股份,138.33,141.37,137.85
2012-06-14,'002304,洋河股份,140.05,142.0,138.0
2012-06-13,'002304,洋河股份,138.1,138.59,135.0
2012-06-12,'002304,洋河股份,134.99,135.02,133.01
2012-06-11,'002304,洋河股份,134.4,136.49,132.24
2012-06-08,'002304,洋河股份,136.0,139.58,135.8
2012-06-07,'002304,洋河股份,138.7,139.6,138.0
2012-06-06,'002304,洋河股份,138.98,139.9,137.41
2012-06-05,'002304,洋河股份,139.2,139.5,138.05
2012-06-04,'002304,洋河股份,138.5,140.88,138.0
2012-06-01,'002304,洋河股份,140.95,146.88,140.03
2012-05-31,'002304,洋河股份,172.0,172.0,168.88
2012-05-30,'002304,洋河股份,169.9,170.95,168.0
2012-05-29,'002304,洋河股份,168.67,170.0,165.55
2012-05-28,'002304,洋河股份,169.59,169.7,162.5
2012-05-25,'002304,洋河股份,163.7,166.3,162.79
2012-05-24,'002304,洋河股份,164.88,170.85,162.8
2012-05-23,'002304,洋河股份,170.0,172.6,166.52
2012-05-22,'002304,洋河股份,169.0,169.88,166.72
2012-05-21,'002304,洋河股份,168.08,168.31,157.3
2012-05-18,'002304,洋河股份,156.97,158.35,155.15
2012-05-17,'002304,洋河股份,0.0,0.0,0.0
2012-05-16,'002304,洋河股份,157.0,161.48,156.57
2012-05-15,'002304,洋河股份,160.55,162.2,159.01
2012-05-14,'002304,洋河股份,159.81,163.4,158.0
2012-05-11,'002304,洋河股份,164.0,166.98,162.5
2012-05-10,'002304,洋河股份,168.2,169.3,165.56
2012-05-09,'002304,洋河股份,169.3,169.3,163.88
2012-05-08,'002304,洋河股份,167.8,171.92,166.05
2012-05-07,'002304,洋河股份,170.48,172.77,168.38
2012-05-04,'002304,洋河股份,170.0,170.09,167.0
2012-05-03,'002304,洋河股份,167.0,167.5,166.0
2012-05-02,'002304,洋河股份,166.95,167.0,163.8
2012-04-27,'002304,洋河股份,166.8,167.4,161.0
2012-04-26,'002304,洋河股份,161.0,161.1,157.01
2012-04-25,'002304,洋河股份,157.53,158.3,156.6
2012-04-24,'002304,洋河股份,157.31,159.7,156.31
2012-04-23,'002304,洋河股份,157.19,161.0,156.2
2012-04-20,'002304,洋河股份,159.8,160.0,155.51
2012-04-19,'002304,洋河股份,156.01,159.0,152.02
2012-04-18,'002304,洋河股份,158.9,158.98,156.62
2012-04-17,'002304,洋河股份,157.95,158.73,157.02
2012-04-16,'002304,洋河股份,157.92,158.94,156.58
2012-04-13,'002304,洋河股份,157.19,159.45,156.74
2012-04-12,'002304,洋河股份,158.75,159.0,156.0
2012-04-11,'002304,洋河股份,157.0,159.23,154.7
2012-04-10,'002304,洋河股份,158.0,158.0,153.02
2012-04-09,'002304,洋河股份,157.14,158.1,156.18
2012-04-06,'002304,洋河股份,157.15,157.2,152.03
2012-04-05,'002304,洋河股份,152.51,154.5,145.13
2012-03-30,'002304,洋河股份,147.15,153.22,145.03
2012-03-29,'002304,洋河股份,152.5,158.9,152.5
2012-03-28,'002304,洋河股份,153.0,156.38,150.5
2012-03-27,'002304,洋河股份,153.0,161.26,152.0
2012-03-26,'002304,洋河股份,162.39,162.99,157.2
2012-03-23,'002304,洋河股份,157.27,158.88,153.5
2012-03-22,'002304,洋河股份,154.8,155.0,151.8
2012-03-21,'002304,洋河股份,151.5,155.87,150.22
2012-03-20,'002304,洋河股份,154.93,157.5,154.5
2012-03-19,'002304,洋河股份,157.4,162.6,156.87
2012-03-16,'002304,洋河股份,160.05,160.48,156.79
2012-03-15,'002304,洋河股份,157.62,158.1,153.05
2012-03-14,'002304,洋河股份,153.0,154.99,152.96
2012-03-13,'002304,洋河股份,153.91,154.09,151.08
2012-03-12,'002304,洋河股份,151.8,152.39,150.03
2012-03-09,'002304,洋河股份,152.4,153.58,146.34
2012-03-08,'002304,洋河股份,146.4,147.65,145.64
2012-03-07,'002304,洋河股份,146.65,147.67,145.49
2012-03-06,'002304,洋河股份,146.96,149.1,146.5
2012-03-05,'002304,洋河股份,149.0,150.03,146.03
2012-03-02,'002304,洋河股份,150.02,150.2,148.58
2012-03-01,'002304,洋河股份,149.9,150.2,148.41
2012-02-29,'002304,洋河股份,149.3,149.59,146.55
2012-02-28,'002304,洋河股份,147.56,149.76,146.1
2012-02-27,'002304,洋河股份,146.36,150.44,145.5
2012-02-24,'002304,洋河股份,147.5,148.58,146.0
2012-02-23,'002304,洋河股份,146.6,147.0,140.6
2012-02-22,'002304,洋河股份,142.01,142.25,139.01
2012-02-21,'002304,洋河股份,140.23,141.87,139.04
2012-02-20,'002304,洋河股份,140.0,141.8,135.23
2012-02-17,'002304,洋河股份,139.57,141.9,139.0
2012-02-16,'002304,洋河股份,139.35,142.48,138.6
2012-02-15,'002304,洋河股份,142.03,143.0,140.8
2012-02-14,'002304,洋河股份,141.93,143.8,140.3
2012-02-13,'002304,洋河股份,143.2,143.83,138.05
2012-02-10,'002304,洋河股份,139.0,140.4,136.15
2012-02-09,'002304,洋河股份,0.0,0.0,0.0
2012-02-08,'002304,洋河股份,137.51,139.99,133.03
2012-02-07,'002304,洋河股份,133.8,135.78,132.2
2012-02-06,'002304,洋河股份,135.0,136.08,131.02
2012-02-03,'002304,洋河股份,131.5,132.18,129.11
2012-02-02,'002304,洋河股份,131.06,131.45,128.0
2012-02-01,'002304,洋河股份,129.2,131.8,127.02
2012-01-31,'002304,洋河股份,127.77,128.01,124.52
2012-01-30,'002304,洋河股份,124.52,128.4,122.1
2012-01-20,'002304,洋河股份,126.7,127.0,122.01
2012-01-19,'002304,洋河股份,122.26,124.0,119.1
2012-01-18,'002304,洋河股份,119.0,128.3,118.51
2012-01-17,'002304,洋河股份,126.66,130.8,122.0
2012-01-16,'002304,洋河股份,123.9,129.6,123.75
2012-01-13,'002304,洋河股份,129.6,132.66,129.0
2012-01-12,'002304,洋河股份,130.1,133.18,130.0
2012-01-11,'002304,洋河股份,132.1,133.95,130.69
2012-01-10,'002304,洋河股份,132.8,134.18,124.82
2012-01-09,'002304,洋河股份,127.5,128.6,122.8
2012-01-06,'002304,洋河股份,125.51,127.8,122.51
2012-01-05,'002304,洋河股份,123.59,124.8,120.01
2012-01-04,'002304,洋河股份,123.27,129.94,121.98
2011-12-30,'002304,洋河股份,128.97,129.85,125.3
2011-12-29,'002304,洋河股份,125.29,125.29,121.02
2011-12-28,'002304,洋河股份,122.59,122.99,119.0
2011-12-27,'002304,洋河股份,121.6,125.98,121.52
2011-12-26,'002304,洋河股份,126.0,131.15,126.0
2011-12-23,'002304,洋河股份,131.28,133.01,131.0
2011-12-22,'002304,洋河股份,131.81,132.1,129.04
2011-12-21,'002304,洋河股份,129.1,133.23,129.09
2011-12-20,'002304,洋河股份,131.55,134.57,131.5
2011-12-19,'002304,洋河股份,133.8,137.18,130.8
2011-12-16,'002304,洋河股份,139.69,139.69,133.3
2011-12-15,'002304,洋河股份,133.95,135.0,132.47
2011-12-14,'002304,洋河股份,134.5,135.85,134.0
2011-12-13,'002304,洋河股份,135.15,137.54,134.68
2011-12-12,'002304,洋河股份,138.0,140.0,137.5
2011-12-09,'002304,洋河股份,140.0,141.77,138.5
2011-12-08,'002304,洋河股份,140.21,143.3,138.5
2011-12-07,'002304,洋河股份,140.09,141.0,139.35
2011-12-06,'002304,洋河股份,141.25,141.5,139.31
2011-12-05,'002304,洋河股份,140.36,145.86,139.28
2011-12-02,'002304,洋河股份,145.93,147.61,145.6
2011-12-01,'002304,洋河股份,146.2,148.5,145.5
2011-11-30,'002304,洋河股份,146.31,150.5,145.75
2011-11-29,'002304,洋河股份,148.68,149.7,145.0
2011-11-28,'002304,洋河股份,149.3,149.77,146.82
2011-11-25,'002304,洋河股份,146.83,148.0,142.0
2011-11-24,'002304,洋河股份,142.41,144.45,142.0
2011-11-23,'002304,洋河股份,144.2,145.12,143.5
2011-11-22,'002304,洋河股份,143.52,143.52,139.92
2011-11-21,'002304,洋河股份,140.25,140.47,138.69
2011-11-18,'002304,洋河股份,138.69,140.35,138.48
2011-11-17,'002304,洋河股份,140.0,141.36,139.93
2011-11-16,'002304,洋河股份,140.37,142.59,139.0
2011-11-15,'002304,洋河股份,142.99,146.0,141.75
2011-11-14,'002304,洋河股份,146.0,146.0,144.5
2011-11-11,'002304,洋河股份,145.03,146.95,144.81
2011-11-10,'002304,洋河股份,145.92,147.0,145.2
2011-11-09,'002304,洋河股份,146.98,147.0,145.02
2011-11-08,'002304,洋河股份,145.83,147.51,144.8
2011-11-07,'002304,洋河股份,145.68,146.79,145.4
2011-11-04,'002304,洋河股份,146.77,148.5,146.01
2011-11-03,'002304,洋河股份,147.1,149.3,146.52
2011-11-02,'002304,洋河股份,147.95,148.05,144.6
2011-11-01,'002304,洋河股份,146.79,148.49,145.0
2011-10-31,'002304,洋河股份,146.2,148.88,144.71
2011-10-28,'002304,洋河股份,148.07,148.5,145.56
2011-10-27,'002304,洋河股份,145.57,146.24,144.38
2011-10-26,'002304,洋河股份,144.5,145.12,143.1
2011-10-25,'002304,洋河股份,143.73,146.0,142.51
2011-10-24,'002304,洋河股份,144.01,144.47,141.0
2011-10-21,'002304,洋河股份,141.91,142.95,138.05
2011-10-20,'002304,洋河股份,139.18,143.95,138.0
2011-10-19,'002304,洋河股份,144.7,148.5,142.4
2011-10-18,'002304,洋河股份,145.2,148.95,142.6
2011-10-17,'002304,洋河股份,143.72,143.88,139.0
2011-10-14,'002304,洋河股份,138.83,139.68,137.33
2011-10-13,'002304,洋河股份,138.0,138.58,136.13
2011-10-12,'002304,洋河股份,138.1,138.18,134.11
2011-10-11,'002304,洋河股份,134.75,138.86,133.51
2011-10-10,'002304,洋河股份,136.38,137.44,135.12
2011-09-30,'002304,洋河股份,136.0,136.78,133.98
2011-09-29,'002304,洋河股份,135.0,137.0,130.0
2011-09-28,'002304,洋河股份,133.0,135.7,131.69
2011-09-27,'002304,洋河股份,135.2,137.88,129.8
2011-09-26,'002304,洋河股份,133.0,137.8,130.0
2011-09-23,'002304,洋河股份,136.6,136.7,133.59
2011-09-22,'002304,洋河股份,138.09,141.66,138.0
2011-09-21,'002304,洋河股份,140.46,141.8,137.81
2011-09-20,'002304,洋河股份,138.16,140.5,137.61
2011-09-19,'002304,洋河股份,140.12,141.2,139.5
2011-09-16,'002304,洋河股份,141.96,143.43,140.1
2011-09-15,'002304,洋河股份,142.53,142.7,138.59
2011-09-14,'002304,洋河股份,139.0,143.37,134.6
2011-09-13,'002304,洋河股份,141.8,142.67,140.5
2011-09-09,'002304,洋河股份,143.0,147.0,142.39
2011-09-08,'002304,洋河股份,144.1,146.2,144.0
2011-09-07,'002304,洋河股份,144.3,144.98,140.58
2011-09-06,'002304,洋河股份,141.08,145.88,139.15
2011-09-05,'002304,洋河股份,145.18,146.69,144.0
2011-09-02,'002304,洋河股份,145.59,147.98,144.11
2011-09-01,'002304,洋河股份,147.0,152.0,145.58
2011-08-31,'002304,洋河股份,0.0,0.0,0.0
2011-08-30,'002304,洋河股份,150.91,153.55,150.15
2011-08-29,'002304,洋河股份,151.27,152.1,148.65
2011-08-26,'002304,洋河股份,149.92,150.5,148.51
2011-08-25,'002304,洋河股份,149.6,149.88,145.7
2011-08-24,'002304,洋河股份,146.48,146.85,144.51
2011-08-23,'002304,洋河股份,144.32,146.85,142.0
2011-08-22,'002304,洋河股份,143.18,149.53,142.21
2011-08-19,'002304,洋河股份,148.0,150.0,145.53
2011-08-18,'002304,洋河股份,147.26,150.0,146.96
2011-08-17,'002304,洋河股份,149.99,151.77,148.7
2011-08-16,'002304,洋河股份,149.9,151.06,147.0
2011-08-15,'002304,洋河股份,150.75,154.5,149.2
2011-08-12,'002304,洋河股份,150.8,151.5,146.8
2011-08-11,'002304,洋河股份,147.57,148.48,141.94
2011-08-10,'002304,洋河股份,142.99,143.3,139.6
2011-08-09,'002304,洋河股份,139.6,139.89,134.1
2011-08-08,'002304,洋河股份,139.85,143.87,136.5
2011-08-05,'002304,洋河股份,141.0,143.85,137.54
2011-08-04,'002304,洋河股份,140.55,140.99,138.91
2011-08-03,'002304,洋河股份,139.7,140.85,134.8
2011-08-02,'002304,洋河股份,135.9,136.05,132.0
2011-08-01,'002304,洋河股份,134.6,138.0,133.91
2011-07-29,'002304,洋河股份,137.52,141.5,137.02
